mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
19.75375576019287,1.099400587728987,0.32993464469909667,0.2550930617355453,0.8,0.01,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",0.2573829228649087,0.2896696318303895,0.1883748187146551,0.25800620752823,0.19485164769852614,0.23765704572734192,0.03941965937881094,3,0.6648107605688471,0.6524949171964454,0.6728569594579997,0.6708571420809877,0.6608018526298725,0.6643643263868304,0.0073219515075763466
19.092101907730104,1.1629376007547754,0.4891048908233643,0.22029795836704819,0.8,0.01,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",0.2409507562705937,0.28731328304718573,0.18254781249608487,0.2595707686163222,0.18633057608732884,0.2313426393035031,0.041058195565269504,8,0.6403485889515124,0.6153393054329539,0.643667456114147,0.6378092131805662,0.6353879641605679,0.6345105055679495,0.009971151197432417
5.24925422668457,0.2698604040202672,0.34708633422851565,0.19628829703374537,0.8,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-0.21835712035666033,-0.10978337984358366,-0.2544150706802282,-0.12488324258640304,-0.26102770529436214,-0.19369330375224747,0.06419510621128663,103,0.05837716816680738,0.05983997767066496,0.053728227301399145,0.06740474428457899,0.07708799656320464,0.06328762279733102,0.008182687446848616
5.244598007202148,0.3889033053565935,0.3652769088745117,0.0915452657577096,0.8,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-0.20069699989830303,-0.08953344930709206,-0.24692216398151512,-0.1277082425557572,-0.26429107723319056,-0.1858303865951716,0.06746937852022217,101,0.08192376366988341,0.09409225875693039,0.08932919384770688,0.07783400418339081,0.09679836570311395,0.08799551723220508,0.007163262252613922
16.799414110183715,0.8184011839234364,0.5872032642364502,0.30228553790234186,0.8,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.239527392694469,0.27829175404335116,0.17535717321446476,0.2643524316019852,0.19714256473764558,0.23093426325838315,0.039151090940256594,9,0.743639741608854,0.7374702583665307,0.7487417727701273,0.7505804029157224,0.7366201822802789,0.7434104715883028,0.005679391063843716
17.152088356018066,0.9685875585266055,0.24640674591064454,0.25246158058096646,0.8,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.25539008330362367,0.2866075666252358,0.18011734400440094,0.25885062125835145,0.19459884953325957,0.2351128929449743,0.040724056105939474,4,0.7625583493677793,0.7489808388385923,0.7651715183396782,0.760803680167992,0.7626571189716788,0.7600343011371441,0.005699332703542618
28.75768413543701,0.9037020983343012,0.6686176776885986,0.4157588242476684,0.8,0.01,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",0.2593681695714736,0.28395659779098004,0.19656671168462747,0.25305427133992076,0.2054563207090052,0.23968041421920142,0.03333745077120492,2,0.8616298797404757,0.8542479492513504,0.8606351143382456,0.8649533102076602,0.8571491787213201,0.8597230864518105,0.003699324922645442
30.18683362007141,1.414057603999123,0.7684449195861817,0.6949048740320132,0.8,0.01,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",0.2767504464430304,0.29701921406597176,0.19792306453873287,0.2491177498371595,0.19496082164942896,0.24315425930686468,0.04107108173395887,1,0.8597133662140889,0.8433546165141589,0.8586530731774604,0.8603973773027673,0.8545902254254473,0.8553417317267845,0.006322838212784169
1.8827274799346925,0.04396913189226029,0.08211350440979004,0.0374133433018956,0.8,0.05,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.2345085760522888,0.24682155138465534,0.15522376413882333,0.21753366262453033,0.1935821164246373,0.20953393412498703,0.03250276864588014,32,0.40864018879963426,0.3913243154290116,0.42102568575717003,0.40412643143497695,0.412653234974103,0.4075539712789792,0.009836861370448332
1.9385963916778564,0.03281701115302867,0.0908731460571289,0.027149599440749975,0.8,0.05,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.21415883388522716,0.26530785928798895,0.1638814617835328,0.21344668597479288,0.1959645036931409,0.21055186892493652,0.03289536979505104,29,0.3962529758718898,0.3762909626330224,0.4055408246786075,0.3820087145630402,0.3860853235294006,0.3892357602551921,0.010438579092400941
5.797815418243408,0.08123827467850879,0.17811946868896483,0.0876635588437617,0.8,0.05,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.2330034351396395,0.2668964040795322,0.15935942906772982,0.19730203353882425,0.19734014847431747,0.21078029006000865,0.03646722413281281,28,0.6056463335418744,0.6021500601996155,0.6143734290362097,0.6153595144763082,0.6112375038683375,0.6097533682244689,0.005092239647059661
5.85592041015625,0.39601043610127584,0.21585731506347655,0.07073332893862075,0.8,0.05,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.21185291191162692,0.2648500507589824,0.1810116879692032,0.2181523290281564,0.17947589603336322,0.21106857514026642,0.031127980058485733,27,0.5602553272427473,0.5721151876115487,0.5759315162638254,0.555704267299544,0.5790307603849145,0.568607411760516,0.009064674815070858
10.60835599899292,0.7967946856562517,0.3204756259918213,0.07274413440253844,0.8,0.05,3,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",0.21976105185848305,0.2586164871896214,0.14620877493247464,0.15823470749735669,0.17571494808369315,0.19170719391232577,0.04173760384986209,60,0.7199323553451511,0.7146657849698439,0.7311136101812106,0.7313899878267325,0.7235997531155492,0.7241402982876974,0.006464525546049736
10.620115661621094,1.0008912505549623,0.28376040458679197,0.05632758683149747,0.8,0.05,3,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",0.2009536033372049,0.2562074362303033,0.1824312413813951,0.17686502857168296,0.1492644555872289,0.19314435302156302,0.03561788713186592,59,0.6607977263835518,0.6711704789527786,0.6786415387660315,0.6831247581095758,0.6899714880217656,0.6767411980467407,0.010046182425650075
3.51296648979187,0.18850225282752178,0.15586166381835936,0.08227780000349345,0.8,0.05,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.25767299333627613,0.26603984602174835,0.17469128573137283,0.23075745443423923,0.19731715772944414,0.22529574745061615,0.034876384248857036,15,0.6638403439942973,0.6491014427104449,0.6691539517000905,0.6684410106128116,0.6485874073870432,0.6598248312809375,0.009150586152045809
3.4389215469360352,0.4953766670523219,0.15993161201477052,0.04787926544845023,0.8,0.05,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.23548558191054858,0.289711321571841,0.1740746635791004,0.2560821199806341,0.1851674304972296,0.22810422350787074,0.04334845606225975,13,0.634781146989724,0.6176972543088839,0.6537837578480483,0.6306166074021406,0.6312013534905446,0.6336160240078683,0.01163038573928175
10.418356990814209,0.66904175031837,0.3674026966094971,0.03674746010436964,0.8,0.05,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.2425453096510315,0.2471394074949692,0.17226549914131883,0.16752229516136385,0.17586142799912496,0.20106678788956164,0.03586979631383351,45,0.89026729206461,0.8898958839126988,0.8927912967730647,0.8996417843248631,0.8896355543439728,0.8924463622838419,0.0037695359493474063
11.089737224578858,0.4923095329794044,0.4688409805297852,0.053407726252475404,0.8,0.05,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.21631999899307885,0.23847531681514156,0.18712647479646083,0.21712125109318248,0.1474474320169833,0.2012980947429694,0.0314925528121254,42,0.8412194935148329,0.8305781721851628,0.8493929767304818,0.8564833869638628,0.8331563807928111,0.8421660820374303,0.009732046324936893
22.53501977920532,1.4819043404972532,0.631031608581543,0.24163348076257216,0.8,0.05,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",0.229076325843507,0.23558642230297722,0.15997259705698286,0.12250639025491217,0.1584340816506885,0.18111516342181355,0.04396320966414496,74,0.9598670981007987,0.9608327923061268,0.9608065254817637,0.9647610591958378,0.9590093214391959,0.9610553593047445,0.0019718976474068207
19.81973295211792,1.311643172925627,0.50629563331604,0.1730221584756624,0.8,0.05,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",0.2014958777191077,0.2214711483805275,0.18244562302406775,0.17849359314725888,0.1272423247471014,0.18222971340361266,0.031460112616694354,70,0.9352817981162933,0.921723010315274,0.9327900375455679,0.9382078608628132,0.9238518570910336,0.9303709127861964,0.006460201526045025
5.913791131973267,0.5760159368440361,0.44809856414794924,0.10018308792411547,0.8,0.05,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.259671392946923,0.25472380003241546,0.1947713268987621,0.237011288479548,0.20262251371548612,0.22976006441462693,0.026574854023696942,10,0.8534831756814973,0.8551010482535281,0.8628298093712516,0.8631043685110151,0.8510609901512654,0.8571158783937115,0.0049483080384868615
5.603051090240479,0.43359373969233034,0.3150516986846924,0.15960768615208634,0.8,0.05,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.2638029691367362,0.28099247467521216,0.18655735998108303,0.2497287065725743,0.1933623098806766,0.23488876404925643,0.03805831919156255,5,0.848098429693469,0.8424372875237542,0.834134822860817,0.8568722891979517,0.8560698751315751,0.8475225408815135,0.008554497762008402
16.396659183502198,1.048083911708646,0.3717643737792969,0.3030874768984128,0.8,0.05,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.24036446618295582,0.23923029773732907,0.19422014650499309,0.1891267057785223,0.17443466719363465,0.207475256679487,0.027181355940512533,36,0.98525661977968,0.9850692163358197,0.9867283184027819,0.9869259742278191,0.9860824109093563,0.9860125079310913,0.0007500476870391456
16.379513931274413,1.0033696494039122,0.9148444652557373,0.2481781661909007,0.8,0.05,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.24921939324487197,0.25224118889598435,0.1776346053093829,0.20503897396281756,0.16609955283546907,0.21004674284970518,0.035557974451419325,31,0.9763647034546391,0.9711815785898278,0.968702729375577,0.9753783941219226,0.9792335456150918,0.9741721902314117,0.003761332753790961
27.193565464019777,1.9704164389187626,1.1468220710754395,0.7746194474501503,0.8,0.05,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",0.23551550600815752,0.23785334396589808,0.19177695924646132,0.17233531898039978,0.1683802693583497,0.20117227951185326,0.030066978435312103,43,0.9982832799627482,0.9981790194761817,0.9983826417203362,0.9985020762660528,0.9982131771037458,0.9983120389058129,0.00011780819757480609
27.37536492347717,3.5592302911864593,0.9772306919097901,0.6426243280161202,0.8,0.05,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",0.2448814598053869,0.24693144288144186,0.17917844745867395,0.18841303945371457,0.15795969594878323,0.20347281710960008,0.0360327221882113,39,0.9945726977867497,0.9940847115528942,0.9936121784782852,0.995728980554341,0.996184632510188,0.9948366401764916,0.000974445829392968
1.9114665508270263,0.13717845827358394,0.07685356140136719,0.034166003335193436,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.22943395039756864,0.25515730293149474,0.13770609502132003,0.23553285950531588,0.20440630770119328,0.21244730311137855,0.04073460194631946,26,0.5228000757509562,0.5150848418337806,0.5432979640981833,0.5282544770896742,0.5363219374920185,0.5291518592529225,0.009905086892310231
1.8588022232055663,0.13671024997943115,0.07491941452026367,0.0030052839121282736,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.2294083560311897,0.26288157665753553,0.1728256684212146,0.2384307471658993,0.19377664258645821,0.21946459817245945,0.032182877370732096,20,0.4990166233766081,0.48493603240852834,0.5081396001601762,0.5021950083296637,0.5152451733804644,0.5019064875310881,0.010131171100959877
5.693318700790405,0.33086943760425447,0.17622456550598145,0.060844395738703906,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.2086259604492886,0.24088873412311773,0.12791850095549973,0.1518591400831606,0.17706004470852232,0.1812704760639178,0.04007953813185069,73,0.7511303780199784,0.7550521772749181,0.7696768503564196,0.7696459700267245,0.7650401156825868,0.7621090982721255,0.007655045432272355
5.84640474319458,0.7446830899058083,0.18371186256408692,0.06587601584018969,0.8,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.18791822044881912,0.24353767142326743,0.17109569021595894,0.1410702878697302,0.12434184732414832,0.1735927434563848,0.04144178664452814,80,0.7181010219058722,0.7154442344504421,0.7271790921643014,0.737593549924934,0.7402426526395387,0.7277121102170178,0.009978128548952189
9.733476161956787,0.7166006589365858,0.24570345878601074,0.10263294717934851,0.8,0.1,3,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",0.178961683537587,0.2146098518872066,0.10142820019521781,0.093856614287817,0.14349753089588912,0.1464707761607435,0.04583561185286598,93,0.8619232213300492,0.8635954763102747,0.872712291229197,0.8746077234388917,0.8689392334490187,0.8683555891514863,0.004948630252080852
9.39961142539978,0.8594461235112691,0.33675012588500974,0.08568585276902715,0.8,0.1,3,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",0.1580834299485634,0.22416900103985482,0.16343352355110297,0.08914909303136387,0.09022127547676273,0.14501126460952957,0.05079120689751601,94,0.8341917338952212,0.829288725425234,0.8364540297846625,0.8494651863030684,0.846608356391963,0.8392016063600298,0.007630389595050561
3.4313773632049562,0.22211519402616908,0.19169940948486328,0.05209337904889854,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.24057633804027767,0.21045789673903548,0.1763675693883393,0.191483696953336,0.1684031236721799,0.19745772495863367,0.025895454384530794,52,0.8101034083080605,0.8079993874903801,0.8158348699216116,0.8108178861084718,0.8071248709141723,0.8103760845485393,0.0030425961842579356
3.5310203075408935,0.42850484545049006,0.1665438175201416,0.035491629697066304,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.2242581850820503,0.28000694301490947,0.18417228597249535,0.20498011022866225,0.18067182548279448,0.21481786995618238,0.036167998239515456,23,0.7568945192956544,0.7538829570227121,0.7773099420386197,0.7627471564771299,0.7741074543363013,0.7649884058340836,0.009261128347069766
10.865258264541627,0.9678686498342609,0.3212600231170654,0.2211000010898478,0.8,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.21304751867136718,0.15700435678104363,0.16798708037300736,0.12658683726420938,0.13952941449891876,0.16083104151770927,0.029728228111052732,87,0.9744221225140132,0.9765197409540995,0.9759054241082433,0.9766125769734456,0.9753097908217601,0.9757539310743123,0.0008145750176172916
10.472369861602782,0.5620671699027663,0.3971878528594971,0.16328278178541067,0.8,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.18182279220296238,0.24601074991476757,0.1725837295808349,0.12158513515590785,0.12189820569406973,0.16878012250970847,0.04598788845879268,85,0.9602998704038029,0.950599406942069,0.9526748052207549,0.9573630704097738,0.9569326714232519,0.9555739648799305,0.003479440141599798
18.075149869918825,1.3512065791214707,0.9693739414215088,0.1383092164169646,0.8,0.1,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",0.19931221347252903,0.15283612690183734,0.15477976200660326,0.10065082551976323,0.1275137197041064,0.14701852952096786,0.03273869921222592,92,0.9959765845202662,0.9959045298963466,0.9958975887783765,0.9962191417648564,0.9960085057426192,0.996001270140493,0.00011682318106838375
17.508828496932985,1.2185916505018715,0.43897075653076173,0.24015038368541114,0.8,0.1,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",0.17491161116297949,0.22919557455600015,0.16900055405639236,0.09528043318217083,0.09866535608123062,0.15341070580775468,0.05064555369013713,89,0.9908776526375206,0.9873526404865793,0.989726687301912,0.9913663720130842,0.9910460971572377,0.9900738899192667,0.0014688416875930591
5.1410879611969,0.24410059472951626,0.39687671661376955,0.0991274703693519,0.8,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.25823961359661707,0.2294014506018086,0.14255303396960506,0.18672654619489704,0.1884989466235889,0.20108391819730334,0.03964602428204432,44,0.9586621575526022,0.9506663630614882,0.9567071044533312,0.9547706390947116,0.9503794949654777,0.9542371518255222,0.0032740799984697466
5.562963056564331,0.27243399733544776,0.15585017204284668,0.10947948165858479,0.8,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.24905946147678637,0.25444933341483444,0.20721428852678192,0.1919445531228594,0.16534417994321426,0.21360236329689525,0.03395409041795959,25,0.9393381269893709,0.9255485543639561,0.9410706802974915,0.9495608874258317,0.9428362154328014,0.9396708929018903,0.007865644819005289
16.56623330116272,1.2595310154007877,0.6208512783050537,0.33228498174375953,0.8,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.2437924159868995,0.2109913814115313,0.13906098246727394,0.1623610845237322,0.16247100885050536,0.18373537464798845,0.038090872835573865,67,0.9993752437697376,0.9993521368113005,0.9992978252543792,0.9994592325411454,0.9992475731242929,0.999346402300171,7.17249101018781e-05
16.042356491088867,1.9722192085627563,0.7833220005035401,0.30047829621141187,0.8,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.23569394624195283,0.22978697588252306,0.2028125220135556,0.16364270133332237,0.1573819524036828,0.19786361957500734,0.03251019086774072,51,0.9980975859017117,0.9973991166177596,0.9981720966095016,0.9984628342105616,0.9981306108003684,0.9980524488279805,0.00035148865703571415
28.8408992767334,1.2685693626537495,1.4567774772644042,0.7801602606798744,0.8,0.1,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",0.24265139121610246,0.20812439970461305,0.13836569749441485,0.15896752661998692,0.16012632778072333,0.18164706856316812,0.038140155833152695,71,0.9999885097007506,0.999987567168142,0.9999858199552941,0.9999892921183983,0.9999862277223761,0.9999874833329923,1.3172355247801675e-06
26.365377759933473,2.5516417775342624,1.0474671363830566,0.6329732177531976,0.8,0.1,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",0.23178480668731916,0.22630985958490324,0.20107975393609046,0.15849947339322346,0.15742376492820953,0.19501953170594916,0.03198328530804169,58,0.9999135072265949,0.9998842538142937,0.9999154076180414,0.9999353179219883,0.9999372284322555,0.9999171430026348,1.9139912817940797e-05
1.9913114547729491,0.13879638001348088,0.10560297966003418,0.03850914324869805,1.0,0.01,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.2394954099331923,-0.11779541929643411,-0.28003299687094985,-0.1375174417673375,-0.2702605226458352,-0.2090203581027498,0.06805371100364802,106,-0.15383871419402073,-0.16277009075431792,-0.158915788797106,-0.15784786795128092,-0.14091259016344115,-0.15485701037203334,0.007530199659499398
2.1186721324920654,0.07942322159120567,0.10616574287414551,0.027254805835424438,1.0,0.01,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.25363440153686656,-0.11728406660703516,-0.2809946842975557,-0.14381134255696248,-0.2640055646927433,-0.21194601193823265,0.06755598431004306,108,-0.1583928062327682,-0.16769479916698504,-0.16132067251916027,-0.16649593263798224,-0.14997910293933892,-0.16077666269924692,0.00637395757632711
